Date,Hour,Song Name
2024-03-27,5,Peaches - Justin Bieber
2024-03-27,5,Mr. Brightside - The Killers
2024-03-27,5,Happier Than Ever - Billie Eilish
2024-03-27,6,Shape of You - Ed Sheeran
2024-03-27,6,Bohemian Rhapsody - Queen
2024-03-27,6,Bohemian Rhapsody - Queen
2024-03-27,6,Mr. Brightside - The Killers
2024-03-27,6,Bad Guy - Billie Eilish
2024-03-27,6,Mr. Brightside - The Killers
2024-03-27,7,Happier Than Ever - Billie Eilish
2024-03-27,7,Peaches - Justin Bieber
2024-03-27,7,Mr. Brightside - The Killers
2024-03-27,8,Levitating - Dua Lipa
2024-03-27,8,The Less I Know the Better - Tame Impala
2024-03-27,8,Mr. Brightside - The Killers
2024-03-27,8,Bad Guy - Billie Eilish
2024-03-27,8,Drivers License - Olivia Rodrigo
2024-03-27,9,Angel - The 1975
2024-03-27,9,First Love / Late Spring - Mitski
2024-03-27,9,Sinking Feeling - Weyes Blood
2024-03-27,9,Sinking Feeling - Weyes Blood
2024-03-27,9,Retrograde - James Blake
2024-03-27,9,Happier Than Ever - Billie Eilish
2024-03-27,9,Rolling in the Deep - Adele
2024-03-27,10,Mr. Brightside - The Killers
2024-03-27,10,The Less I Know the Better - Tame Impala
2024-03-27,10,Shape of You - Ed Sheeran
2024-03-27,11,Somebody That I Used to Know - Gotye
2024-03-27,11,Sinking Feeling - Weyes Blood
2024-03-27,11,Retrograde - James Blake
2024-03-27,11,Rolling in the Deep - Adele
2024-03-27,11,Kyoto - Phoebe Bridgers
2024-03-27,11,Bohemian Rhapsody - Queen
2024-03-27,11,Motion Sickness - Phoebe Bridgers
2024-03-27,11,Bohemian Rhapsody - Queen
2024-03-27,11,Mr. Brightside - The Killers
2024-03-27,11,Blinding Lights - The Weeknd
2024-03-27,11,Happier Than Ever - Billie Eilish
2024-03-27,11,Happier Than Ever - Billie Eilish
2024-03-27,12,Motion Sickness - Phoebe Bridgers
2024-03-27,12,Bad Guy - Billie Eilish
2024-03-27,12,Rolling in the Deep - Adele
2024-03-27,12,Seventeen Going Under - Sam Fender
2024-03-27,12,Angel - The 1975
2024-03-27,12,Mr. Brightside - The Killers
2024-03-27,13,Bohemian Rhapsody - Queen
2024-03-27,13,Motion Sickness - Phoebe Bridgers
2024-03-27,13,Bad Guy - Billie Eilish
2024-03-27,13,Bohemian Rhapsody - Queen
2024-03-27,13,Retrograde - James Blake
2024-03-27,13,Bad Guy - Billie Eilish
2024-03-27,14,Bohemian Rhapsody - Queen
2024-03-27,14,Kyoto - Phoebe Bridgers
2024-03-27,14,Roslyn - Bon Iver & St. Vincent
2024-03-27,15,Angel - The 1975
2024-03-27,15,Levitating - Dua Lipa
2024-03-27,16,Blinding Lights - The Weeknd
2024-03-27,16,Angel - The 1975
2024-03-27,16,First Love / Late Spring - Mitski
2024-03-27,16,Roslyn - Bon Iver & St. Vincent
2024-03-27,16,Roslyn - Bon Iver & St. Vincent
2024-03-27,16,Drivers License - Olivia Rodrigo
2024-03-27,17,Somebody That I Used to Know - Gotye
2024-03-27,17,The Less I Know the Better - Tame Impala
2024-03-27,17,The Less I Know the Better - Tame Impala
2024-03-27,17,Seventeen Going Under - Sam Fender
2024-03-27,17,The Less I Know the Better - Tame Impala
2024-03-27,17,Roslyn - Bon Iver & St. Vincent
2024-03-27,17,Rolling in the Deep - Adele
2024-03-27,18,Kyoto - Phoebe Bridgers
2024-03-27,18,The Less I Know the Better - Tame Impala
2024-03-27,18,Peaches - Justin Bieber
2024-03-27,18,Rolling in the Deep - Adele
2024-03-27,18,Roslyn - Bon Iver & St. Vincent
2024-03-27,18,Drivers License - Olivia Rodrigo
2024-03-27,19,Roslyn - Bon Iver & St. Vincent
2024-03-27,19,Blinding Lights - The Weeknd
2024-03-27,19,Levitating - Dua Lipa
2024-03-27,19,Sinking Feeling - Weyes Blood
2024-03-27,19,The Less I Know the Better - Tame Impala
2024-03-27,19,Sinking Feeling - Weyes Blood
2024-03-27,19,Retrograde - James Blake
2024-03-27,19,Drivers License - Olivia Rodrigo
2024-03-27,19,Drivers License - Olivia Rodrigo
2024-03-27,20,Seventeen Going Under - Sam Fender
2024-03-27,20,Motion Sickness - Phoebe Bridgers
2024-03-27,21,Sinking Feeling - Weyes Blood
2024-03-27,22,Motion Sickness - Phoebe Bridgers
2024-03-27,22,Bohemian Rhapsody - Queen
2024-03-27,22,Angel - The 1975
2024-03-27,22,Mr. Brightside - The Killers
2024-03-27,22,Kyoto - Phoebe Bridgers
2024-03-27,22,Happier Than Ever - Billie Eilish
2024-03-27,22,Roslyn - Bon Iver & St. Vincent
2024-03-27,22,Mr. Brightside - The Killers
2024-03-27,22,Peaches - Justin Bieber
2024-03-27,22,Bohemian Rhapsody - Queen
2024-03-27,23,Roslyn - Bon Iver & St. Vincent
2024-03-27,23,Blinding Lights - The Weeknd
2024-03-28,0,Roslyn - Bon Iver & St. Vincent
2024-03-28,0,Bad Guy - Billie Eilish
2024-03-28,0,Happier Than Ever - Billie Eilish
2024-03-28,0,Roslyn - Bon Iver & St. Vincent
2024-03-28,0,Roslyn - Bon Iver & St. Vincent
2024-03-28,0,Shape of You - Ed Sheeran
2024-03-28,1,Angel - The 1975
2024-03-28,1,Peaches - Justin Bieber
2024-03-28,1,Seventeen Going Under - Sam Fender
2024-03-28,1,The Less I Know the Better - Tame Impala
2024-03-28,1,Motion Sickness - Phoebe Bridgers
2024-03-28,2,Retrograde - James Blake
2024-03-28,2,Angel - The 1975
2024-03-28,2,Rolling in the Deep - Adele
2024-03-28,2,Roslyn - Bon Iver & St. Vincent
2024-03-28,2,Seventeen Going Under - Sam Fender
2024-03-28,2,Shape of You - Ed Sheeran
2024-03-28,3,Bohemian Rhapsody - Queen
2024-03-28,3,Peaches - Justin Bieber
2024-03-28,3,Rolling in the Deep - Adele
2024-03-28,3,Bohemian Rhapsody - Queen
2024-03-28,3,The Less I Know the Better - Tame Impala
2024-03-28,3,Blinding Lights - The Weeknd
2024-03-28,3,Drivers License - Olivia Rodrigo
2024-03-28,3,Bohemian Rhapsody - Queen
2024-03-28,4,Motion Sickness - Phoebe Bridgers
2024-03-28,4,Blinding Lights - The Weeknd
2024-03-28,5,Somebody That I Used to Know - Gotye
2024-03-28,5,Mr. Brightside - The Killers
2024-03-28,5,Motion Sickness - Phoebe Bridgers
2024-03-28,5,Shape of You - Ed Sheeran
2024-03-28,6,Blinding Lights - The Weeknd
2024-03-28,6,Seventeen Going Under - Sam Fender
2024-03-28,6,Rolling in the Deep - Adele
2024-03-28,6,Bad Guy - Billie Eilish
2024-03-28,7,Retrograde - James Blake
2024-03-28,7,Roslyn - Bon Iver & St. Vincent
2024-03-28,7,Drivers License - Olivia Rodrigo
2024-03-28,8,Kyoto - Phoebe Bridgers
2024-03-28,8,Peaches - Justin Bieber
2024-03-28,8,Retrograde - James Blake
2024-03-28,8,Blinding Lights - The Weeknd
2024-03-28,8,Happier Than Ever - Billie Eilish
2024-03-28,9,Bad Guy - Billie Eilish
2024-03-28,9,Somebody That I Used to Know - Gotye
2024-03-28,9,Angel - The 1975
2024-03-28,9,Happier Than Ever - Billie Eilish
2024-03-28,9,Sinking Feeling - Weyes Blood
2024-03-28,10,Motion Sickness - Phoebe Bridgers
2024-03-28,10,Bad Guy - Billie Eilish
2024-03-28,10,Peaches - Justin Bieber
2024-03-28,10,Rolling in the Deep - Adele
2024-03-28,10,Sinking Feeling - Weyes Blood
2024-03-28,10,Bad Guy - Billie Eilish
2024-03-28,10,Blinding Lights - The Weeknd
2024-03-28,11,Drivers License - Olivia Rodrigo
2024-03-28,11,Retrograde - James Blake
2024-03-28,11,Drivers License - Olivia Rodrigo
2024-03-28,11,Drivers License - Olivia Rodrigo
2024-03-28,11,Roslyn - Bon Iver & St. Vincent
2024-03-28,11,Seventeen Going Under - Sam Fender
2024-03-28,12,Blinding Lights - The Weeknd
2024-03-28,12,Bohemian Rhapsody - Queen
2024-03-28,12,Bohemian Rhapsody - Queen
2024-03-28,12,Kyoto - Phoebe Bridgers
2024-03-28,12,Retrograde - James Blake
2024-03-28,12,Angel - The 1975
2024-03-28,13,Mr. Brightside - The Killers
2024-03-28,13,Roslyn - Bon Iver & St. Vincent
2024-03-28,13,Blinding Lights - The Weeknd
2024-03-28,13,Peaches - Justin Bieber
2024-03-28,13,Bohemian Rhapsody - Queen
2024-03-28,13,Retrograde - James Blake
2024-03-28,14,Roslyn - Bon Iver & St. Vincent
2024-03-28,14,Bohemian Rhapsody - Queen
2024-03-28,14,Peaches - Justin Bieber
2024-03-28,14,Mr. Brightside - The Killers
2024-03-28,14,First Love / Late Spring - Mitski
2024-03-28,15,Mr. Brightside - The Killers
2024-03-28,15,Somebody That I Used to Know - Gotye
2024-03-28,15,Happier Than Ever - Billie Eilish
2024-03-28,16,Levitating - Dua Lipa
2024-03-28,16,Shape of You - Ed Sheeran
2024-03-28,16,First Love / Late Spring - Mitski
2024-03-28,16,Seventeen Going Under - Sam Fender
2024-03-28,16,Bad Guy - Billie Eilish
2024-03-28,16,First Love / Late Spring - Mitski
2024-03-28,17,Blinding Lights - The Weeknd
2024-03-28,17,Somebody That I Used to Know - Gotye
2024-03-28,17,Retrograde - James Blake
2024-03-28,18,Levitating - Dua Lipa
2024-03-28,18,First Love / Late Spring - Mitski
2024-03-28,19,The Less I Know the Better - Tame Impala
2024-03-28,19,Retrograde - James Blake
2024-03-28,19,Retrograde - James Blake
2024-03-28,19,Shape of You - Ed Sheeran
2024-03-28,20,Kyoto - Phoebe Bridgers
2024-03-28,20,Kyoto - Phoebe Bridgers
2024-03-28,20,Roslyn - Bon Iver & St. Vincent
2024-03-28,20,Sinking Feeling - Weyes Blood
2024-03-28,20,Happier Than Ever - Billie Eilish
2024-03-28,20,Seventeen Going Under - Sam Fender
2024-03-28,21,Somebody That I Used to Know - Gotye
2024-03-28,21,Rolling in the Deep - Adele
2024-03-28,22,Bohemian Rhapsody - Queen
2024-03-28,22,Blinding Lights - The Weeknd
2024-03-28,23,Peaches - Justin Bieber
2024-03-28,23,Blinding Lights - The Weeknd
2024-03-28,23,Kyoto - Phoebe Bridgers
2024-03-28,23,Seventeen Going Under - Sam Fender
2024-03-28,23,Somebody That I Used to Know - Gotye
2024-03-29,0,Drivers License - Olivia Rodrigo
2024-03-29,0,Sinking Feeling - Weyes Blood
2024-03-29,0,Bohemian Rhapsody - Queen
2024-03-29,0,Retrograde - James Blake
2024-03-29,0,Sinking Feeling - Weyes Blood
2024-03-29,0,Levitating - Dua Lipa
2024-03-29,0,Seventeen Going Under - Sam Fender
2024-03-29,0,Drivers License - Olivia Rodrigo
2024-03-29,1,Sinking Feeling - Weyes Blood
2024-03-29,1,Drivers License - Olivia Rodrigo
2024-03-29,2,Happier Than Ever - Billie Eilish
2024-03-29,2,Shape of You - Ed Sheeran
2024-03-29,2,Shape of You - Ed Sheeran
2024-03-29,2,Kyoto - Phoebe Bridgers
2024-03-29,2,Somebody That I Used to Know - Gotye
2024-03-29,2,Peaches - Justin Bieber
2024-03-29,2,Roslyn - Bon Iver & St. Vincent
2024-03-29,3,The Less I Know the Better - Tame Impala
2024-03-29,3,Bad Guy - Billie Eilish
2024-03-29,3,Retrograde - James Blake
2024-03-29,3,Sinking Feeling - Weyes Blood
2024-03-29,3,Bohemian Rhapsody - Queen
2024-03-29,4,Kyoto - Phoebe Bridgers
2024-03-29,4,Mr. Brightside - The Killers
2024-03-29,4,Levitating - Dua Lipa
2024-03-29,4,Kyoto - Phoebe Bridgers
2024-03-29,4,Levitating - Dua Lipa
2024-03-29,5,First Love / Late Spring - Mitski
2024-03-29,5,Kyoto - Phoebe Bridgers
2024-03-29,6,Drivers License - Olivia Rodrigo
2024-03-29,6,Roslyn - Bon Iver & St. Vincent
2024-03-29,6,Kyoto - Phoebe Bridgers
2024-03-29,6,Levitating - Dua Lipa
2024-03-29,6,Roslyn - Bon Iver & St. Vincent
2024-03-29,6,Bad Guy - Billie Eilish
2024-03-29,6,Blinding Lights - The Weeknd
2024-03-29,6,Mr. Brightside - The Killers
2024-03-29,6,Rolling in the Deep - Adele
2024-03-29,7,Mr. Brightside - The Killers
2024-03-29,7,First Love / Late Spring - Mitski
2024-03-29,7,Peaches - Justin Bieber
2024-03-29,7,Kyoto - Phoebe Bridgers
2024-03-29,7,Happier Than Ever - Billie Eilish
2024-03-29,7,Levitating - Dua Lipa
2024-03-29,7,Mr. Brightside - The Killers
2024-03-29,8,Angel - The 1975
2024-03-29,8,Peaches - Justin Bieber
2024-03-29,8,Motion Sickness - Phoebe Bridgers
2024-03-29,8,The Less I Know the Better - Tame Impala
2024-03-29,9,Blinding Lights - The Weeknd
2024-03-29,9,Motion Sickness - Phoebe Bridgers
2024-03-29,9,Bad Guy - Billie Eilish
2024-03-29,9,Drivers License - Olivia Rodrigo
2024-03-29,9,First Love / Late Spring - Mitski
2024-03-29,9,Retrograde - James Blake
2024-03-29,9,Levitating - Dua Lipa
2024-03-29,9,First Love / Late Spring - Mitski
2024-03-29,9,The Less I Know the Better - Tame Impala
2024-03-29,9,Kyoto - Phoebe Bridgers
2024-03-29,10,Bad Guy - Billie Eilish
2024-03-29,10,Angel - The 1975
2024-03-29,10,Roslyn - Bon Iver & St. Vincent
2024-03-29,10,Sinking Feeling - Weyes Blood
2024-03-29,10,Bad Guy - Billie Eilish
2024-03-29,10,Roslyn - Bon Iver & St. Vincent
2024-03-29,11,Roslyn - Bon Iver & St. Vincent
2024-03-29,11,Rolling in the Deep - Adele
2024-03-29,12,Bohemian Rhapsody - Queen
2024-03-29,12,Roslyn - Bon Iver & St. Vincent
2024-03-29,13,Bad Guy - Billie Eilish
2024-03-29,13,Somebody That I Used to Know - Gotye
2024-03-29,13,Motion Sickness - Phoebe Bridgers
2024-03-29,13,Drivers License - Olivia Rodrigo
2024-03-29,14,Retrograde - James Blake
2024-03-29,14,Shape of You - Ed Sheeran
2024-03-29,14,Angel - The 1975
2024-03-29,14,Motion Sickness - Phoebe Bridgers
2024-03-29,14,Drivers License - Olivia Rodrigo
2024-03-29,15,Angel - The 1975
2024-03-29,15,Angel - The 1975
2024-03-29,15,The Less I Know the Better - Tame Impala
2024-03-29,15,Sinking Feeling - Weyes Blood
2024-03-29,15,Motion Sickness - Phoebe Bridgers
2024-03-29,15,Blinding Lights - The Weeknd
2024-03-29,16,Sinking Feeling - Weyes Blood
2024-03-29,16,Roslyn - Bon Iver & St. Vincent
2024-03-29,16,Seventeen Going Under - Sam Fender
2024-03-29,16,Bohemian Rhapsody - Queen
2024-03-29,17,First Love / Late Spring - Mitski
2024-03-29,17,The Less I Know the Better - Tame Impala
2024-03-29,17,Levitating - Dua Lipa
2024-03-29,17,Motion Sickness - Phoebe Bridgers
2024-03-29,18,Mr. Brightside - The Killers
2024-03-29,18,Motion Sickness - Phoebe Bridgers
2024-03-29,18,Mr. Brightside - The Killers
2024-03-29,18,Rolling in the Deep - Adele
2024-03-29,18,Motion Sickness - Phoebe Bridgers
2024-03-29,19,Sinking Feeling - Weyes Blood
2024-03-29,19,Drivers License - Olivia Rodrigo
2024-03-29,19,Retrograde - James Blake
2024-03-29,19,Kyoto - Phoebe Bridgers
2024-03-29,19,Seventeen Going Under - Sam Fender
2024-03-29,19,Levitating - Dua Lipa
2024-03-29,19,Retrograde - James Blake
2024-03-29,19,Levitating - Dua Lipa
2024-03-29,19,Bad Guy - Billie Eilish
2024-03-29,20,Bad Guy - Billie Eilish
2024-03-29,20,Angel - The 1975
2024-03-29,20,Blinding Lights - The Weeknd
2024-03-29,21,Sinking Feeling - Weyes Blood
2024-03-29,21,Sinking Feeling - Weyes Blood
2024-03-29,21,Roslyn - Bon Iver & St. Vincent
2024-03-29,21,First Love / Late Spring - Mitski
2024-03-29,22,Sinking Feeling - Weyes Blood
2024-03-29,22,Mr. Brightside - The Killers
2024-03-29,22,Shape of You - Ed Sheeran
2024-03-29,22,Sinking Feeling - Weyes Blood
2024-03-29,23,The Less I Know the Better - Tame Impala
2024-03-29,23,Kyoto - Phoebe Bridgers
2024-03-29,23,Happier Than Ever - Billie Eilish
2024-03-30,0,Seventeen Going Under - Sam Fender
2024-03-30,0,Blinding Lights - The Weeknd
2024-03-30,0,Drivers License - Olivia Rodrigo
2024-03-30,0,Mr. Brightside - The Killers
2024-03-30,0,Bohemian Rhapsody - Queen
2024-03-30,0,Retrograde - James Blake
2024-03-30,0,Seventeen Going Under - Sam Fender
2024-03-30,0,Shape of You - Ed Sheeran
2024-03-30,1,Seventeen Going Under - Sam Fender
2024-03-30,1,Sinking Feeling - Weyes Blood
2024-03-30,1,Levitating - Dua Lipa
2024-03-30,1,Roslyn - Bon Iver & St. Vincent
2024-03-30,1,First Love / Late Spring - Mitski
2024-03-30,2,Somebody That I Used to Know - Gotye
2024-03-30,2,Seventeen Going Under - Sam Fender
2024-03-30,2,The Less I Know the Better - Tame Impala
2024-03-30,2,Bohemian Rhapsody - Queen
2024-03-30,3,Blinding Lights - The Weeknd
2024-03-30,3,The Less I Know the Better - Tame Impala
2024-03-30,3,Somebody That I Used to Know - Gotye
2024-03-30,3,Levitating - Dua Lipa
2024-03-30,3,Happier Than Ever - Billie Eilish
2024-03-30,3,Motion Sickness - Phoebe Bridgers
2024-03-30,3,Peaches - Justin Bieber
2024-03-30,3,Happier Than Ever - Billie Eilish
2024-03-30,4,Levitating - Dua Lipa
2024-03-30,4,Sinking Feeling - Weyes Blood
2024-03-30,4,The Less I Know the Better - Tame Impala
2024-03-30,5,Levitating - Dua Lipa
2024-03-30,5,Seventeen Going Under - Sam Fender
2024-03-30,5,Seventeen Going Under - Sam Fender
2024-03-30,5,First Love / Late Spring - Mitski
2024-03-30,5,Retrograde - James Blake
2024-03-30,5,Angel - The 1975
2024-03-30,5,The Less I Know the Better - Tame Impala
2024-03-30,5,First Love / Late Spring - Mitski
2024-03-30,6,Levitating - Dua Lipa
2024-03-30,6,Blinding Lights - The Weeknd
2024-03-30,6,The Less I Know the Better - Tame Impala
2024-03-30,6,Blinding Lights - The Weeknd
2024-03-30,7,Sinking Feeling - Weyes Blood
2024-03-30,7,Roslyn - Bon Iver & St. Vincent
2024-03-30,7,Happier Than Ever - Billie Eilish
2024-03-30,7,Motion Sickness - Phoebe Bridgers
2024-03-30,7,Drivers License - Olivia Rodrigo
2024-03-30,7,First Love / Late Spring - Mitski
2024-03-30,7,Sinking Feeling - Weyes Blood
2024-03-30,7,Roslyn - Bon Iver & St. Vincent
2024-03-30,8,Sinking Feeling - Weyes Blood
2024-03-30,8,Retrograde - James Blake
2024-03-30,8,Drivers License - Olivia Rodrigo
2024-03-30,9,Angel - The 1975
2024-03-30,9,Rolling in the Deep - Adele
2024-03-30,9,First Love / Late Spring - Mitski
2024-03-30,9,First Love / Late Spring - Mitski
2024-03-30,9,Peaches - Justin Bieber
2024-03-30,9,Somebody That I Used to Know - Gotye
2024-03-30,9,Levitating - Dua Lipa
2024-03-30,9,Angel - The 1975
2024-03-30,10,Seventeen Going Under - Sam Fender
2024-03-30,10,Happier Than Ever - Billie Eilish
2024-03-30,10,Bad Guy - Billie Eilish
2024-03-30,11,Shape of You - Ed Sheeran
2024-03-30,11,First Love / Late Spring - Mitski
2024-03-30,11,Bad Guy - Billie Eilish
2024-03-30,11,First Love / Late Spring - Mitski
2024-03-30,11,Sinking Feeling - Weyes Blood
2024-03-30,12,Blinding Lights - The Weeknd
2024-03-30,12,Mr. Brightside - The Killers
2024-03-30,12,First Love / Late Spring - Mitski
2024-03-30,12,Seventeen Going Under - Sam Fender
2024-03-30,12,Motion Sickness - Phoebe Bridgers
2024-03-30,12,Angel - The 1975
2024-03-30,12,Motion Sickness - Phoebe Bridgers
2024-03-30,13,Peaches - Justin Bieber
2024-03-30,13,Happier Than Ever - Billie Eilish
2024-03-30,13,Kyoto - Phoebe Bridgers
2024-03-30,13,Blinding Lights - The Weeknd
2024-03-30,13,Motion Sickness - Phoebe Bridgers
2024-03-30,14,Levitating - Dua Lipa
2024-03-30,14,Motion Sickness - Phoebe Bridgers
2024-03-30,14,Motion Sickness - Phoebe Bridgers
2024-03-30,14,Bohemian Rhapsody - Queen
2024-03-30,14,Kyoto - Phoebe Bridgers
2024-03-30,14,Mr. Brightside - The Killers
2024-03-30,14,Rolling in the Deep - Adele
2024-03-30,15,Roslyn - Bon Iver & St. Vincent
2024-03-30,15,Roslyn - Bon Iver & St. Vincent
2024-03-30,15,The Less I Know the Better - Tame Impala
2024-03-30,15,Bohemian Rhapsody - Queen
2024-03-30,16,Levitating - Dua Lipa
2024-03-30,16,Happier Than Ever - Billie Eilish
2024-03-30,16,Motion Sickness - Phoebe Bridgers
2024-03-30,17,Shape of You - Ed Sheeran
2024-03-30,17,Rolling in the Deep - Adele
2024-03-30,17,Bohemian Rhapsody - Queen
2024-03-30,17,First Love / Late Spring - Mitski
2024-03-30,18,The Less I Know the Better - Tame Impala
2024-03-30,19,Happier Than Ever - Billie Eilish
2024-03-30,19,Retrograde - James Blake
2024-03-30,19,First Love / Late Spring - Mitski
2024-03-30,20,Drivers License - Olivia Rodrigo
2024-03-30,20,First Love / Late Spring - Mitski
2024-03-30,20,Peaches - Justin Bieber
2024-03-30,21,Seventeen Going Under - Sam Fender
2024-03-30,22,The Less I Know the Better - Tame Impala
2024-03-30,22,First Love / Late Spring - Mitski
2024-03-30,22,Kyoto - Phoebe Bridgers
2024-03-30,22,Bad Guy - Billie Eilish
2024-03-30,22,Rolling in the Deep - Adele
2024-03-30,22,Roslyn - Bon Iver & St. Vincent
2024-03-30,22,Kyoto - Phoebe Bridgers
2024-03-30,23,Levitating - Dua Lipa
2024-03-30,23,Levitating - Dua Lipa
2024-03-30,23,Blinding Lights - The Weeknd
2024-03-31,0,Motion Sickness - Phoebe Bridgers
2024-03-31,0,Levitating - Dua Lipa
2024-03-31,0,The Less I Know the Better - Tame Impala
2024-03-31,0,Bohemian Rhapsody - Queen
2024-03-31,1,First Love / Late Spring - Mitski
2024-03-31,1,Somebody That I Used to Know - Gotye
2024-03-31,1,Mr. Brightside - The Killers
2024-03-31,2,The Less I Know the Better - Tame Impala
2024-03-31,2,Bohemian Rhapsody - Queen
2024-03-31,3,Levitating - Dua Lipa
2024-03-31,3,The Less I Know the Better - Tame Impala
2024-03-31,3,Happier Than Ever - Billie Eilish
2024-03-31,3,Rolling in the Deep - Adele
2024-03-31,4,First Love / Late Spring - Mitski
2024-03-31,4,Happier Than Ever - Billie Eilish
2024-03-31,4,Roslyn - Bon Iver & St. Vincent
2024-03-31,4,First Love / Late Spring - Mitski
2024-03-31,5,Retrograde - James Blake
2024-03-31,5,Blinding Lights - The Weeknd
2024-03-31,5,Peaches - Justin Bieber
2024-03-31,5,Somebody That I Used to Know - Gotye
2024-03-31,5,Happier Than Ever - Billie Eilish
2024-03-31,5,Bad Guy - Billie Eilish
2024-03-31,5,Sinking Feeling - Weyes Blood
2024-03-31,6,Retrograde - James Blake
2024-03-31,6,Rolling in the Deep - Adele
2024-03-31,6,The Less I Know the Better - Tame Impala
2024-03-31,6,Somebody That I Used to Know - Gotye
2024-03-31,7,Seventeen Going Under - Sam Fender
2024-03-31,7,Bad Guy - Billie Eilish
2024-03-31,7,Peaches - Justin Bieber
2024-03-31,8,Blinding Lights - The Weeknd
2024-03-31,8,Bohemian Rhapsody - Queen
